,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,0.8570752739906311,0.7549635171890259,-9.155289717455162e-07,0.767352819442749,0.7011060118675232,-0.03239772096276283,0.6981707215309143,0.6304227113723755,-0.059652965515851974,0.6610763072967529,0.5553639531135559,-0.08805996924638748,0.7095382213592529,0.5225010514259338,-0.10845410078763962,0.7632086873054504,0.4613073170185089,-0.013955296017229557,0.706159234046936,0.4630441665649414,-0.05700019747018814,0.7181835174560547,0.5528295636177063,-0.07696198672056198,0.7388514280319214,0.557870090007782,-0.08866635710000992,0.8132510185241699,0.4566699266433716,-0.0212743878364563,0.7525098919868469,0.47437039017677307,-0.07205063104629517,0.7622856497764587,0.5747560262680054,-0.07518599182367325,0.7893326282501221,0.571424663066864,-0.06757692992687225,0.8610163927078247,0.47508519887924194,-0.037048764526844025,0.8024199604988098,0.49119722843170166,-0.08537787199020386,0.8023985624313354,0.5881340503692627,-0.06509894132614136,0.8268429040908813,0.5834936499595642,-0.040313124656677246,0.9045902490615845,0.5057093501091003,-0.05710380896925926,0.8503021001815796,0.5259076952934265,-0.07765474170446396,0.8410639762878418,0.5937265157699585,-0.062216464430093765,0.8611071705818176,0.5930566191673279,-0.04589337483048439
1,0.8539869785308838,0.7448447942733765,-5.592629577222397e-07,0.7671085000038147,0.7002396583557129,-0.03903588280081749,0.6947590112686157,0.6265206336975098,-0.06283846497535706,0.6572400331497192,0.5557928681373596,-0.08536101132631302,0.7001659274101257,0.5205466151237488,-0.09791950136423111,0.7630884647369385,0.46835508942604065,-0.009670466184616089,0.705949604511261,0.47464895248413086,-0.046095363795757294,0.7235830426216125,0.560539960861206,-0.06313791126012802,0.7467102408409119,0.557464599609375,-0.07436922192573547,0.8122087121009827,0.458000123500824,-0.009743532165884972,0.7515915632247925,0.4863687753677368,-0.05190807580947876,0.7657244205474854,0.5823198556900024,-0.052693065255880356,0.7912282943725586,0.5714412927627563,-0.04471863806247711,0.8590657114982605,0.4763544201850891,-0.019268857315182686,0.803238570690155,0.49186772108078003,-0.05845901370048523,0.8043880462646484,0.5857141613960266,-0.03650840371847153,0.8277681469917297,0.5793254375457764,-0.012987024150788784,0.9011849761009216,0.5107367038726807,-0.03430845960974693,0.8523312211036682,0.5334663987159729,-0.052693922072649,0.8439542055130005,0.5924823880195618,-0.040259912610054016,0.8620901107788086,0.5868529081344604,-0.02640996314585209
2,0.8520194292068481,0.7471789717674255,-5.818000090584974e-07,0.7657787799835205,0.7036635279655457,-0.03560546413064003,0.6942810416221619,0.6305206418037415,-0.058928538113832474,0.6581051349639893,0.5606191754341125,-0.0818876251578331,0.7024948596954346,0.5257257223129272,-0.09493093192577362,0.7644778490066528,0.4671034514904022,-0.00781661830842495,0.7041264772415161,0.469705194234848,-0.04607534036040306,0.7216306924819946,0.5545764565467834,-0.06434191018342972,0.7444514036178589,0.5547788739204407,-0.07582514733076096,0.8121671080589294,0.4570949077606201,-0.01017183717340231,0.7497679591178894,0.4833422899246216,-0.05361071974039078,0.7652311325073242,0.5798990726470947,-0.05467419698834419,0.7910486459732056,0.5709848403930664,-0.046415381133556366,0.8586202263832092,0.4751927852630615,-0.02195042185485363,0.8018764853477478,0.4923781454563141,-0.06109271198511124,0.8045011758804321,0.5859872698783875,-0.039113979786634445,0.8276504278182983,0.5795331001281738,-0.015584997832775116,0.901339590549469,0.5101029872894287,-0.039079487323760986,0.851624071598053,0.532041609287262,-0.057176727801561356,0.8438218235969543,0.5915176272392273,-0.044547080993652344,0.8615269660949707,0.5861698985099792,-0.030499307438731194
3,0.8556369543075562,0.7451303005218506,-5.663782189913036e-07,0.7685622572898865,0.7030056715011597,-0.03738103806972504,0.695665717124939,0.6292418837547302,-0.06095416471362114,0.6575822830200195,0.5591831803321838,-0.08350834995508194,0.7004622220993042,0.5242282748222351,-0.09599082916975021,0.7609823942184448,0.4681766629219055,-0.01017790101468563,0.7033611536026001,0.4740491807460785,-0.04861386865377426,0.7216106653213501,0.5565162301063538,-0.06718631088733673,0.7432169318199158,0.5530648231506348,-0.0792604461312294,0.8093120455741882,0.4553423523902893,-0.011277897283434868,0.7483168840408325,0.4880920946598053,-0.05453982576727867,0.7650137543678284,0.5817498564720154,-0.055798761546611786,0.7890532612800598,0.5686635375022888,-0.048111069947481155,0.8566432595252991,0.473032146692276,-0.021824300289154053,0.8012900352478027,0.4986719489097595,-0.06071450188755989,0.8055664300918579,0.5883380770683289,-0.03962644562125206,0.8278239369392395,0.5774350166320801,-0.017210068181157112,0.8991807103157043,0.506458044052124,-0.037840716540813446,0.8505111336708069,0.5373480916023254,-0.056017860770225525,0.8458743095397949,0.5933617353439331,-0.044710271060466766,0.8647682666778564,0.5826665759086609,-0.031960707157850266
4,0.8493996262550354,0.7433750629425049,-6.038510491634952e-07,0.7648361921310425,0.6997515559196472,-0.03602064773440361,0.6945370435714722,0.6292711496353149,-0.06005199998617172,0.6589870452880859,0.5619566440582275,-0.08353617787361145,0.7016257643699646,0.5286576747894287,-0.09723459184169769,0.7698822021484375,0.46391981840133667,-0.010138578712940216,0.7065472602844238,0.4728009104728699,-0.04722381755709648,0.7229955792427063,0.5574024319648743,-0.0637786015868187,0.7458221912384033,0.5547904968261719,-0.07417268306016922,0.8161194920539856,0.45569300651550293,-0.012650875374674797,0.7517452836036682,0.4871671795845032,-0.05654493719339371,0.7656501531600952,0.5857564210891724,-0.05706213042140007,0.7917622327804565,0.5753742456436157,-0.048073943704366684,0.8607308864593506,0.4756816625595093,-0.024236051365733147,0.8018819689750671,0.49732643365859985,-0.06538105010986328,0.8045192956924438,0.5920423865318298,-0.043586861342191696,0.8297767043113708,0.5843570828437805,-0.019254259765148163,0.9014388918876648,0.5115283727645874,-0.04093854874372482,0.8505530953407288,0.5353286266326904,-0.06080138310790062,0.8434371948242188,0.5946322679519653,-0.04812590032815933,0.8629670739173889,0.5891353487968445,-0.03329303488135338
5,0.8528623580932617,0.7457485198974609,-5.643041163239104e-07,0.7667952179908752,0.700690746307373,-0.03872494399547577,0.6952378153800964,0.6280238628387451,-0.06373441964387894,0.6573860049247742,0.5603476166725159,-0.08734291046857834,0.7009435892105103,0.5292106866836548,-0.10076010972261429,0.767730712890625,0.4670078158378601,-0.011870281770825386,0.7070353031158447,0.4767960011959076,-0.05026785656809807,0.7231481075286865,0.5584075450897217,-0.06781166791915894,0.7444325089454651,0.5543580055236816,-0.07887867093086243,0.8153504133224487,0.45467498898506165,-0.012474317103624344,0.7503350377082825,0.48861372470855713,-0.05743812024593353,0.7653041481971741,0.5835902690887451,-0.0589631050825119,0.789944052696228,0.5724288821220398,-0.050660934299230576,0.8606899976730347,0.4723607897758484,-0.022402528673410416,0.8015215992927551,0.5015118718147278,-0.06313057988882065,0.8053639531135559,0.5914878249168396,-0.04218342900276184,0.8280192017555237,0.5822403430938721,-0.018983246758580208,0.9006381034851074,0.5069066286087036,-0.03790472447872162,0.8498075008392334,0.542560875415802,-0.05752652883529663,0.8453035354614258,0.5997909903526306,-0.046653807163238525,0.8642524480819702,0.5909215807914734,-0.03357648849487305
6,0.8536344170570374,0.7448958158493042,-5.71881400901475e-07,0.7671316862106323,0.7028185129165649,-0.03938262164592743,0.6950652003288269,0.6311890482902527,-0.06424930691719055,0.6590038537979126,0.5621053576469421,-0.0878002867102623,0.700977087020874,0.525370717048645,-0.10105675458908081,0.7623167634010315,0.46579641103744507,-0.011267365887761116,0.7054997086524963,0.47367578744888306,-0.05018094182014465,0.7224079370498657,0.5588299632072449,-0.0677596926689148,0.7443578839302063,0.5567846894264221,-0.07845363765954971,0.8102659583091736,0.4551507830619812,-0.011860700324177742,0.7514403462409973,0.48878711462020874,-0.056780941784381866,0.7656126022338867,0.5871097445487976,-0.05804430693387985,0.7901139855384827,0.5758771896362305,-0.049211952835321426,0.8567099571228027,0.4729919135570526,-0.02209102176129818,0.8031229972839355,0.5013298392295837,-0.06319071352481842,0.8061485886573792,0.5938133597373962,-0.0419744998216629,0.8290814161300659,0.5836099982261658,-0.01814625971019268,0.8994706869125366,0.5064560770988464,-0.03790169954299927,0.8516473174095154,0.5389619469642639,-0.0572282113134861,0.8462669253349304,0.5978406071662903,-0.04526500776410103,0.8649155497550964,0.5890188217163086,-0.031099161133170128
7,0.851229727268219,0.7457101345062256,-6.095567641750677e-07,0.7671496868133545,0.7040730714797974,-0.034584496170282364,0.6954041123390198,0.6302540898323059,-0.05680746212601662,0.6599678993225098,0.5605753064155579,-0.0788179486989975,0.7025076150894165,0.5271371603012085,-0.09104014933109283,0.7652004957199097,0.4681372046470642,-0.007514145225286484,0.7053430080413818,0.47063520550727844,-0.045396093279123306,0.720952033996582,0.5533315539360046,-0.06155069172382355,0.7424005270004272,0.5533682107925415,-0.0711648091673851,0.8123029470443726,0.45904678106307983,-0.010657640174031258,0.7503635883331299,0.4856967628002167,-0.05464872345328331,0.7643733024597168,0.5846507549285889,-0.05436862260103226,0.7891907095909119,0.5751272439956665,-0.044510193169116974,0.8581198453903198,0.4764079451560974,-0.023216739296913147,0.8007103800773621,0.49854570627212524,-0.06449770927429199,0.8044039607048035,0.5933343172073364,-0.04242546483874321,0.828080415725708,0.5859742164611816,-0.017896326258778572,0.9002459049224854,0.5101342797279358,-0.040861450135707855,0.8503661155700684,0.534774124622345,-0.061272505670785904,0.8439544439315796,0.5964082479476929,-0.048884060233831406,0.8620703816413879,0.5918703079223633,-0.03423056751489639
8,0.8500282764434814,0.7424196004867554,-6.13592249010253e-07,0.7651426792144775,0.6985991597175598,-0.03398563340306282,0.6950069665908813,0.6284952759742737,-0.05682210624217987,0.6606265306472778,0.5611689686775208,-0.07936642318964005,0.702739953994751,0.5264811515808105,-0.09223488718271255,0.7654117345809937,0.46506014466285706,-0.00899263471364975,0.7066890001296997,0.4731717109680176,-0.045967862010002136,0.7217534184455872,0.5544408559799194,-0.06227686256170273,0.7424841523170471,0.5558815002441406,-0.07222911715507507,0.8121647834777832,0.4540210962295532,-0.011990762315690517,0.7500298619270325,0.4881109297275543,-0.05482862517237663,0.7632951736450195,0.5852908492088318,-0.05548093840479851,0.7874706387519836,0.575863778591156,-0.04679914936423302,0.858108639717102,0.4718896746635437,-0.02385758049786091,0.8005372881889343,0.49754348397254944,-0.06390256434679031,0.8030580282211304,0.5911297798156738,-0.042272914201021194,0.8257961273193359,0.5850275158882141,-0.018558111041784286,0.8999637365341187,0.5066227912902832,-0.04075980186462402,0.8500669002532959,0.5351980924606323,-0.0610894076526165,0.8433370590209961,0.595112681388855,-0.04910052940249443,0.8617683053016663,0.5896615982055664,-0.034747183322906494
9,0.8519772291183472,0.7466863989830017,-5.949704018348712e-07,0.7670664191246033,0.7023614048957825,-0.036116186529397964,0.6975067257881165,0.6294772028923035,-0.06009916216135025,0.6604161858558655,0.5599198937416077,-0.08352891355752945,0.7008395195007324,0.5256858468055725,-0.09728658944368362,0.7713804244995117,0.4670291244983673,-0.008310164324939251,0.7082786560058594,0.4745935797691345,-0.0464782752096653,0.7245387434959412,0.5568256378173828,-0.06407062709331512,0.7479187250137329,0.5567612648010254,-0.07465533912181854,0.8173772096633911,0.45757627487182617,-0.010206660255789757,0.7506029605865479,0.4877263903617859,-0.0540870726108551,0.7648678421974182,0.584346354007721,-0.0549909807741642,0.7910447716712952,0.5759234428405762,-0.04605015739798546,0.862007737159729,0.47577592730522156,-0.0214413832873106,0.8012335300445557,0.49822998046875,-0.06260871887207031,0.8044636845588684,0.5916216373443604,-0.041302163153886795,0.8287099599838257,0.586042582988739,-0.017212824895977974,0.9028054475784302,0.5104097127914429,-0.03783150017261505,0.8506906032562256,0.5344868898391724,-0.05810150131583214,0.8446547985076904,0.5942623615264893,-0.045978061854839325,0.8639742136001587,0.5895910859107971,-0.03136391192674637
